0.282595, 0.159874
0.190462, 0.621284
0.483561, 0.720430
0.187343, 0.354206
0.594107, 0.391165
0.401291, 0.518839
0.421435, 0.761108
0.454852, 0.547910
0.468109, 0.172433
0.327465, 1.000000
0.365790, 0.838920
0.334668, 0.575217
0.267206, 0.618190
0.261566, 0.252063
0.450713, 0.391950
0.194777, 0.501823
0.742455, 0.432659
0.439554, 0.406212
0.470364, 0.474013
0.611034, 0.022430
0.270877, 0.637751
0.428911, 0.268156
0.701119, 0.952572
0.094881, 0.000000
0.155818, 0.572490
0.313868, 0.842363
0.482838, 0.561420
0.330092, 0.700524
0.121274, 0.860647
0.422535, 0.729111
0.534333, 0.559593
0.938808, 0.551973
0.261009, 0.259198
0.114745, 0.195102
0.483454, 0.892408
0.162968, 0.731475
0.567542, 0.672235
0.099223, 0.111056
0.263926, 0.129496
0.576965, 0.352799
0.644902, 0.458369
0.537128, 0.958323
1.000000, 0.700721
0.000000, 0.427055
0.453279, 0.189634
0.320156, 0.726264
0.467347, 0.331275
0.441391, 0.414840
0.687770, 0.737510
0.533495, 0.598645
