0.220094, 0.547823
0.168911, 0.910326
0.980291, 0.992098
0.576998, 0.878278
0.409694, 0.274070
0.845955, 0.107101
0.167249, 0.890966
0.513894, 0.260775
0.622377, 0.388172
0.325544, 0.936614
0.162943, 0.258689
0.893195, 0.706792
0.932343, 0.051878
0.335365, 0.197924
0.374102, 0.157958
0.761649, 0.662992
0.203390, 0.264088
0.171498, 0.862513
0.232643, 0.876488
0.702460, 0.665807
0.081409, 0.943472
0.886518, 0.711915
0.354079, 0.289310
0.597581, 0.715383
0.719300, 0.230189
0.566865, 0.859656
0.224246, 0.780221
0.806687, 0.142121
0.631553, 0.194288
0.273173, 0.918393
0.991315, 0.521348
0.567086, 0.006088
0.162615, 0.036493
0.441754, 0.459501
0.693462, 0.274160
0.394197, 0.147140
0.690387, 0.177727
0.137473, 0.166680
0.120876, 0.769912
0.369588, 0.876941
0.211787, 0.404666
0.692628, 0.615775
0.587618, 0.894162
0.588691, 0.512850
0.913668, 0.177676
0.222557, 0.878611
0.388690, 0.691719
0.345038, 0.802121
0.425580, 0.987225
0.028239, 0.596925
0.375117, 0.215122
0.817495, 0.106646
0.628270, 0.449654
0.374343, 0.963949
0.550787, 0.733412
0.935168, 0.779007
0.770582, 0.527189
0.155151, 0.473814
0.486784, 0.713467
0.566071, 0.210519
0.014957, 0.686608
0.922767, 0.536067
0.997986, 0.922341
0.137628, 0.851336
0.263001, 0.046684
0.439274, 0.839679
0.539541, 0.477666
0.267387, 0.232187
0.502170, 0.655116
0.573401, 0.859221
0.837357, 0.881219
0.673508, 0.198513
0.065190, 0.269879
0.155295, 0.674274
0.020975, 0.975673
0.895633, 0.666824
0.704095, 0.597079
0.508853, 0.156241
0.422754, 0.882711
0.478944, 0.269882
0.754523, 0.813478
0.593067, 0.081933
0.104047, 0.687479
0.300510, 0.928403
0.249307, 0.731863
0.808082, 0.364622
0.163336, 0.702590
0.131237, 0.918569
0.584557, 0.409139
0.116205, 0.964642
0.776826, 0.735110
0.763225, 0.774935
0.402545, 0.471655
0.502839, 0.630165
0.135837, 0.716857
0.141639, 0.990693
0.179340, 0.996337
0.618207, 0.877377
0.515135, 0.128917
0.388020, 0.670871
0.013345, 0.900875
0.332153, 0.270658
0.159480, 0.444185
0.682350, 0.516541
0.805451, 0.661749
0.391870, 0.021805
0.990015, 0.589433
0.547920, 0.635416
0.331893, 0.885183
0.467654, 0.434313
0.383261, 0.002672
0.785696, 0.500695
0.644875, 0.592511
0.025198, 0.052023
0.216818, 0.092446
0.589750, 0.703215
0.257162, 0.842742
0.949527, 0.814994
0.058667, 0.682740
0.957956, 0.311589
0.434581, 0.984088
0.757004, 0.025117
0.366508, 0.886493
0.635222, 0.498824
0.449319, 0.979582
0.904480, 0.859964
0.932972, 0.941297
0.027833, 0.496160
0.490795, 0.551802
0.393697, 0.223120
0.903583, 0.520097
0.377712, 0.800568
0.250594, 0.466827
0.129328, 0.508028
0.312109, 0.601010
0.916068, 0.178214
0.539546, 0.550822
0.354823, 0.409560
0.255028, 0.966301
0.234274, 0.593374
0.211760, 0.945983
0.653220, 0.481132
0.136278, 0.134860
0.769886, 0.498069
0.942341, 0.012728
0.900287, 0.754848
0.274047, 0.435253
0.604839, 0.011293
0.046136, 0.309988
0.107876, 0.487143
0.572012, 0.326580
0.979190, 0.084291
0.837167, 0.572786
0.545896, 0.463869
0.473708, 0.554846
0.878443, 0.319581
0.152933, 0.090132
0.581932, 0.716404
0.407179, 0.228150
0.208988, 0.754927
0.916365, 0.179104
0.342044, 0.407473
0.042622, 0.661513
0.559231, 0.402319
0.511355, 0.319551
0.448576, 0.197032
0.827216, 0.162762
0.072623, 0.083414
0.113126, 0.161766
0.593017, 0.217813
0.197159, 0.436785
0.947484, 0.633465
0.696847, 0.897412
0.735850, 0.594235
0.393466, 0.261897
0.814379, 0.200096
0.262040, 0.476166
0.058122, 0.684167
0.975772, 0.514864
0.639533, 0.310978
0.748165, 0.875231
0.703345, 0.158387
0.595456, 0.090733
0.404976, 0.612850
0.053673, 0.217574
0.698979, 0.369341
0.836443, 0.134546
0.782736, 0.184832
0.287979, 0.787850
0.623920, 0.136654
0.672850, 0.228535
0.468797, 0.419570
0.095683, 0.502414
0.459543, 0.835337
0.292171, 0.127574
0.672119, 0.859374
0.773727, 0.925247
0.808786, 0.957481
0.122678, 0.158403
0.905592, 0.586503
0.103313, 0.003433
0.531688, 0.979726
0.010287, 0.257524
0.189335, 0.344307
0.314962, 0.430286
0.410718, 0.742081
0.816288, 0.498044
0.289652, 0.540610
0.641749, 0.813964
0.968261, 0.020156
0.640688, 0.113511
0.628848, 0.552540
0.774729, 0.826172
0.638191, 0.659375
0.837667, 0.714256
0.415312, 0.690209
0.097348, 0.012275
0.052453, 0.701803
0.950473, 0.114215
0.121180, 0.974601
0.721077, 0.196601
0.196170, 0.127123
0.300406, 0.495109
0.928693, 0.468373
0.705888, 0.347950
0.696164, 0.998165
